cluster_id,size,volume_score,primary_zip,earliest_date,latest_date,representative_text,sources,urls,source_count
37,5,0.0,8401,2025-03-19T00:00:00,2025-06-13,Judge rules Columbia University activist is eligible for deportation - New Jersey Monitor. Judge rules Columbia University activist is eligible for deportation New Jersey Monitor,['Google News'],"['https://news.google.com/rss/articles/CBMitAFBVV95cUxQUElDRHozZHV3MmE4WTVzODRUZzZRRWJSdlZ2YVEwdE1sZXVBU2pBYzVNUEI2X0tidjN1dUpXTGxaaFNGMTVYYl82U3diVzctbkJiNVBmZUZ5WHNzbWV1bWxpelFQVGdvYk02Zy1UUzB4MGhqeUJCU25qcklyUTY5bXNSaGc0OGp3cS1rUzJQZlpqYWk2c0F0X3lueVlDMVRKUDlHOTdzaUJBUkMxcG1GUTd2NEc?oc=5', 'https://news.google.com/rss/articles/CBMiogFBVV95cUxQbUJxSTZ2N1l4WW42NkZMOXhWRjlpd2xOUlp5aUlBNWNjSmx6VTNSRl81c3otRnVuZ0xTa2hQbFFoUWZyUVFzNi1lbFVSanFNb0xKWVVQR1ZHWEdrZGtWNkFwbm5Xems0dU9QNU1NSEluU2s4bkUtd2RKM0ZtdXZtd0ZUYWk4aHNza2ZVTDB2MVZVYUdGUXZJS19xU1ZEU201M1E?oc=5', 'https://news.google.com/rss/articles/CBMisAFBVV95cUxOTG5feThCR1lvRTRfcGtUOUxRbWt3OVFnQkh3VG5OakZrX3p1YjFQWWl4QXBvYlE0anhxNzFwODhSNUZ4djM3OTlpbVJwUEVqZ3pRRmR4bTEway1mVWJtS1hfSm5ZYmpSd1dSckl3RzU3YkxWdnRkWVpZazdoVWg1ckg2Z2VPNExQUTRsdUNjWk1LR1FYWUhEYzY2V1F1NGFmMHdpVUdIQlltT0tXbG4tYg?oc=5', 'https://news.google.com/rss/articles/CBMiwwFBVV95cUxOMUV2NEZrd2ZYUERKNUo0bzA4VWdkN2tqTXJfaWNYR3RkMGV0VlhFS203QWdtQ3R6R0hGenVLQnpfTGhhRXJhY0NWREVqSUx1d25FRHBWQXV5YzdJVURNN0Z0eURSNEM4U2VYcGh5SDZ6M0ZDX19XUHNnZjd6MWUwbGc3eUtVOTZReC1qWHJ1am5SQjVCcUx0TVh3WFRldzhuUVBCREFyc25HdnYtZjBuaHd1eWRKVzRpdHVkUm5RVW9EQlE?oc=5', 'https://news.google.com/rss/articles/CBMirgFBVV95cUxQMzdKUTN5YjYyNm9FQ0Rxem1DU3R3aS1fZWhUNVpHMjVYcHkwS3VTTEVsdlVjVzNoUW5vWUEteXlxRU15UW5tejhwREpRRC1SX3VDWS1aQU0xWFloTGhoQ3o4eE5SWEpzSGNjR1p1RjVDU0dGM0pNRVlkVEtRcjJXaXp4WVhuNWJmOHdVY2lvMUk4U3ZzUGVmNV9ZTVNNb09HY0dvQjdaREhFNVNsdWc?oc=5']",2
58,5,0.0,8401,2025-04-11T00:00:00,2026-01-07,Trump administration fights obstacles to its deportation agenda - NJ Spotlight News. Trump administration fights obstacles to its deportation agenda NJ Spotlight News,['Google News'],"['https://news.google.com/rss/articles/CBMiygFBVV95cUxQTDNydFlBZzBlYlBVdk1Pdy16OVVaSHRHeEJ0Wkl3NDdjZ1dScEFFRzR1M1RxTUhEZEFXMzMzZVFKRlNqN2JoS2pvYzEzT2FHQ21lZ2l3WklfVFViTm5yNkxlVUtzdjNzWmV2WkpCa1Nucmk5ZXFnS2Y4UGtUbkdlSHhmamUyS2xDYXRFdWNNRldkd2ZISlF2Y1RkM3N1NlJTd01iaVJoclhaMTlFMUZnam5tTm45SklqaUFOalZtNzFKMlFZdHdzMGdB?oc=5', 'https://news.google.com/rss/articles/CBMirwFBVV95cUxPSnRnLUJWbURBQXFmQVkzcmZ4LTJ3NWQ5VlN2RUUtbXl4T1NGQU02WXJUMUp5SVVfb0poUFdGa05fT2VfbGtlOWJVNHNZMnJQWU9xVlgxSDRHbWlRV2tOTGNUZVBlNXRNYS0xd2N6SmliM1lEZXFyWjBsdGxXR1VDYUljWjRlbXlVVE1rc1JrUVhHQ2F3NnJsZWNScHVmTV8waGUzb0FqSEQ5Ry1CMmM0?oc=5', 'https://news.google.com/rss/articles/CBMirAFBVV95cUxQNmlMVHczYlp2emlIVHY3LTV4aXR3cW0tbldlcWx1Rk1NeGRLWk9PY2QxRElCSkQ0bjd4UHpwb1RsOEJRQ2xVOTlXTW5sMDE5MURhbUdidEhMd1ZSaURmZ0lVZlZxOWNVWXFEaTlieHFoejF2eEdLUXFjaWhNY2pldlN2N0x0ODVlaG5uUGtxVms4c2lnRXJDOWF0QTZyaTA2YmxYdm1seGlBU2Ni0gHAAUFVX3lxTFBrSm1Id3cwempuOWV1ejc0WlpmOWRQTlU4VEt3MXhoSGxQcXdEd2U3VmwzZ1VFeEpIN1RSOHplbTQ5NHo1a2x5LWt5VlB6bkw3c05Od05PRE81NVpaemE5M00xRlFHdXdLakU3TEpEMlBVbFhzX2UzVGRfbHFtUDNoek5XOHR2Si1DZGNRR3ltaWREQm50ME43YlB5a21lMHptRGNYYWV2cXdDSDByaWRNZlhqXzBGY2V3NUhJQlJ4Tw?oc=5', 'https://news.google.com/rss/articles/CBMiqAFBVV95cUxNSUZiYmtnMmxoSWdwRVM5NDNEZXdFXzlkQXpLc2NvRmdUckdrSGNULU5ub0dJQTVybkJWdkZBMFdTVUxkWTAxVnVfSWt0M2VuZVFIaV9OOTZTaHhZcmdLTFNYbnlZYjY5RlczV290bUtsNHlCZHBXbzBNYTZ1eWtWY2dYM04zcUFvRFJmaGtCQ2l5TzI0UGVFZlVyZ1haS0ozOEJ5bmxPWFA?oc=5', 'https://news.google.com/rss/articles/CBMisAFBVV95cUxQXzlSSDNPYXl4QnZoQ1ppVW1hLUtRX1RVOVRudEw3MVozanZvMjlCNVJwUHdsbUQtTXB0YnBieF9kY3AwRm9QWXBHMFNaZGhyYXdwVGpRZGg5M3AzZXVXc3RCNktfYW1qQXJsSTZXMTVOaEZXZ3k1bkpYQVBieFJnY0lSY0hMcV9zOVR6djJYNkRTUXVZOEN2bFVTWU8xLU1TUzNzbXJycERWYm9WVXNrdw?oc=5']",1
15,2,0.0,7060,2025-04-18T00:00:00,2025-07-10,Trump’s deportation agenda will destroy millions of jobs - Economic Policy Institute. Trump’s deportation agenda will destroy millions of jobs Economic Policy Institute,['Google News'],"['https://news.google.com/rss/articles/CBMingJBVV95cUxONF8zUE5iZnFSVTJaZUNUR1l4V2xGeko4X0VWbWU3ZkZ5LV9BT1RRS1FHanFrUk1ZbllSd3pZSHo3MnRzcG9BN2dacXNManl4WjZpX0VhSWVkNEQ0cUh3SVdpU2d3WUlEWTFrQnRQOFcyTWExdVFUZFpkYl9TRDBfMVFRcS0yNm1objZhZ3V1T0RRdVBpc0VvMm9CaW5FTjlhYWVKbWNjV2ZFSFdqZTZUTHhfaWUtMV93UE1NcW45VGVpTUNiTG1Yd085SnNpZGpMakRicFNhVTBVRTRtSFlORjc3aWxldm9qMnd2ZExkMGZYaHdwOHNMaUZtVDgzSV9PWjlGZmxNWlpnbno1UGVheHdhSHNfbmlYTkJETDFn?oc=5', 'https://news.google.com/rss/articles/CBMiyAFBVV95cUxNM2I3SEt1Y1JGSS1uZDhJMm1pbGo5cUtlaDhib0xHSTd2UF9yOWxNVi0zbWdBT0V3dEV4TEFsWm51WUN1UjhlOTdXVVhWRFRJQzhlQVB5dVJBY0ZEal9SOHJKNm5WdE9oeUpNVjRHRWxnNGxOMEJ1VldOR0pweng2OEx2Wjc1TEZsbW1WaWh5U2dNRkdNaUZKNEpBb2FYUnRUYXpBOVptd1prSHAteDM4TUEyTk9JMUd0akh1V29vM1pIelQ5ajc0StIBzgFBVV95cUxQbThfLUt1dkZTX0NsM1JJZDBseEk5MkhQQnhmSzhsNHZsMnExd25yUkJGLUR1Ukg4QWV2QS1JaG51dldHalBZajkwc1ZjTUtfRGFDdU9XX1lDWkMzcFBrb2Vwc1p4SElqbXUxaVZCNHZ5Yl9SXzFERFludm54Z0NHVWpNZElaeEJJdlphX1V5T1hYRTdHMWFOWGUySE13NVR6aFNnN1FSMjkwSFNFZE9sbk9KMzR3SW91SkUzWXQ4SHVfT0ZUdVJVZEVlajhLZw?oc=5']",1
32,2,0.0,7102,2025-03-28T00:00:00,2025-06-20,Closely watched deportation case of pro-Palestinian activist to go before judge in Newark - New Jersey Monitor. Closely watched deportation case of pro-Palestinian activist to go before judge in Newar,['Google News'],"['https://news.google.com/rss/articles/CBMixgFBVV95cUxOMHR5Z1UxcHJIZXpxU2NuZjFnNTh5eFQycXViZnhLeG5tUTQxS2YtclZZeWQ4VFlQWERLUjJETnk4UDhacDZUdjhsZ2hYbllMTmVXS1NjS2hXenMxQ2RrODRxa0ZtU2NOczYzckJ4UC1FVFU2eUdfU04xNHJwYWluMHVzNEk0RTNtYWFnWUxIMHZoM0plZElDdmNWWnZpUEVOdHVNMXFuT2NlaDN1RWlweGt2SXRGbkFZREcwYlJkUjNDaVNNOWc?oc=5', 'https://news.google.com/rss/articles/CBMisgFBVV95cUxQTWtzaWszQTNydWhPdDBaTTI4SVBuZFppVFFvdnJRZkxJcGY4czRodVVhLUcwbVVobmNiaGg4Zy1ZYjAySHlrd2RXWks0Vk5lZm4xZThPdDFkWVYyZUdLbkhqUWcxcUxNbW5JZVNKdXQzWVRMbjFfd3pQYW5GRGFkMklfSEZweTRZY0sxN2hnZ09ST3Y3T1I0a25Va0JuZUt1UXJpc1cwa2FHNjB6QlgtOWF3?oc=5']",1
24,3,0.0,7060,2025-08-19T00:00:00,2026-01-02,Deportation of 6-Year-Old Puts Spotlight on ICE’s Detention of Families - The New York Times. Deportation of 6-Year-Old Puts Spotlight on ICE’s Detention of Families The New York Times,['Google News'],"['https://news.google.com/rss/articles/CBMidkFVX3lxTFBCVFFRUWttTnBqT2ZwSGctUlFmNFFYbERtTDRLbThqZ1VaRVN6R1FrekVlRm91MVFqWS1ySlNsR3JONUxfemtjWmVSejBjczR4Q3RpSmxuU2tZV1JqNkUzRkpGWXBmOEdWTTBWTFNrSm5EcjJhM3c?oc=5', 'https://news.google.com/rss/articles/CBMitAFBVV95cUxNaFBrTDZDeU0zQkUzdFJPdFBxNGZRNDBQcC1YNDFYNjZhZmR6QnNFR3lGNmJYcGV2dS1uUDd4QktEQkJiNDlWQVZ1VWk4ZmlSNjFjQ0dxZzB3U3Y0QjAwUlcwZ3dHLXNFMi01cWpqN0Z6X2VCZ1A2Y2ZZNlZBR3FCZlB5M2VrcnhOTWtfV2FsSklhTFdxdjFFOUFaRkNYb0EyU19fRDZ1dTdPM05fVXdBbkRCYlLSAboBQVVfeXFMT3M2SDYtQmVtcEI4N2NoaGV4eWs3dGFnV1QwZFNKUGxOblk0QUlHMXZ0V1BjVGdlQUVFX0lIaUprVGoyeGEzMUdYejhWTUo5eDFfa1l2WndVZGpsQWVWWFhJYi04ZUlPRkxvNXBrbGoxOTh2MTFxQ1NjVU9kaVp0TXhucU81Wmc4SUxxYndxWm94Sms2ZXROTnhheE5QdXI1NmJPLWNqdTBwQlNqdS1MVG83V2w2eW1LVmNB?oc=5', 'https://news.google.com/rss/articles/CBMilgFBVV95cUxPSTBzdGlvWmItMlc3NnUyODlCbDFCT1FnLThwQXd4Yk9qTW9iSlNWSGk3Z2V2eWx1V2xJWVBDeXljbVNtbzdSazdMTmZSc0IyOEpXLUV5RVZ5bllKSmQyWk5yYVVzaUVNdGw5V2dIbVl6Rnhzd2xPUWJpVnBqdW82Rm00enZEenpzNzNvSUwwXzktVEpoSlE?oc=5']",2
43,6,0.0,7060,2025-04-08T00:00:00,2025-09-18,Immigration judge rules that Columbia student Mahmoud Khalil can be deported - PBS. Immigration judge rules that Columbia student Mahmoud Khalil can be deported PBS,['Google News'],"['https://news.google.com/rss/articles/CBMimAFBVV95cUxQdk5SdWU0T1FKS3Z4c3ltV1dpTEJZWHZ4cXU2LWc5ZkJWR3RITVY2ektmbVhrdnZYcC1VYV9XWXl5ajBfeUFKMm94QlkzTVczN1ZjOEVtLTlpMXZSQTZveUo0TUxyM25VX1JHOUpOMHkxQW9Rd2lXcjloN3Y2T1YzX3cxemlfUFFhS005aXlWZHlqZ1ZXeWROYQ?oc=5', 'https://news.google.com/rss/articles/CBMigAFBVV95cUxOeE5OakxjYWYyckR3QUktQlA4OEpLTkt3T3FzYnlJNGxkREU5UWYxVlBDdmdDTElDcjJ5dFJhSTE4dTQ1aVNxX21BOE13RFVuSjdUQ190cEctaWZWOWxuU2hCeDFJb00wbzB0LVhieE5peUdLZmJVd0Y2STFjTUV1Uw?oc=5', 'https://news.google.com/rss/articles/CBMitAFBVV95cUxONXlQQWNvenZndVVZLV9uclJFZ0NNTkdhcEV0RWRlNXd3d0t5R2ljTjBEUVlUX2p4OG5FYW5NdGsyeWMwcktWTl9fVWtSVTcySkI5aGtMc3pkQS1RNEVMMS1nU1lhUXVfbDBwS2xvbjdBa2VUbk41RXQ5NXVCcDVMcTllT0pGbnRFWVNYNmxEeEotbHl2bUtrQzM2aThIZkFSa0prMVFzYUF3b1FwTmdYei1RRDnSAboBQVVfeXFMTlRzeW11Q2NxY01zcE5DXzNrejhmUjhOamRvY2FLVHd5NERKR0RnY09xU2dpbnMzNE84YVhSY3RHaElkSGo3TTBoUnh6a3BQNDJUa05zNnNVakN0RlA0RnY4dm5TOENuUUhoMy1FcE1FZEdoYXpQZDFzdUtBbzk5MlZmdFV6dG8xMjdnSHVZRWlhRXRPcTlPbnJ5ZlZZSnRfWnRvVTJCUkJKZW42TzFKcVQ5RmRxdmRSNURn?oc=5', 'https://news.google.com/rss/articles/CBMihgFBVV95cUxNUE1pNnpoRjI5V1JGZnA4bVA5bmZqT0Q1TndJcWlXcjNqc0tLckZySFVxZE5WWWFNcDZ6QVNrcV9scnFhcXdVTkVsNzNlSlhIdWRtUlQzWTFBUkxzTVlBUjNNbk9oSzMzQ244ZU9kVGVoS2I1V3doYmdiYWEwLUtyUkZ6TllyZw?oc=5', 'https://news.google.com/rss/articles/CBMi6gFBVV95cUxNVDJmbWhJdHpONy1GUkVrM204SVRuenMwN2o3RW1fVHpLTkJOOXlwNl83SmltQXlWQThNOFNHVzgwQmdTUTUwMkRWZU9HRmNNdGhWN1pqM1p1VkhRZ3Y4TkN4WU9JVnBtd3J5Tkx0UVFJaFlVWlVpdDdhUlJWam9KTlFHMGFtT29ZU1c0aTlyNGFrRVp5MlFNU3BKUGl4ZVhkNTZMYy1Ca2RVZmhlMVhONmJncWtXZnFoWHRuV1lpczFjNjVMMlhtbmItZVROcjBVMzlQUVRrM2FpZFdWRmJGLTBPY1VtODh6a2fSAe8BQVVfeXFMUFFyeUZQeWpMRXhLUF95bGZ5X1lFeUI1X2NNRzFVVmw5X0l6X3BuTFh3cGYzTEd1cE1pYzlkbzBFNFJxel9ZbmRQbkI3OHQ1aWFOXzlQdlVKY0lNZmJEUGNlNE9RWjRrZE1CME11OUtjSWpRN09hTGxnN08yYXd2S0l1S2FjazBEc29zVU50azFVaGZfRW9ScVNTNEJFanZiZmRXVTc3WHljeElHTXhIaXNYb0t5aGtYYmdLUkxlVm5sSlhRUW9qRDdsQkw3c05QWC1RYl9PSE0xWGFYcHI3b2FvRkNBYlhhSGNTN1dTZlE?oc=5', 'https://news.google.com/rss/articles/CBMiwAFBVV95cUxNaXJTUFR4OUpHS0hKcHU5b3pKQmxTMjVFUXc4cnVtWkhjLTNLTHl1NlJLbldQZXVXYm5hOXRfN18yV2djQmZreEhqeHRzVUpPRWh4cmJXZWl6MGkyYldBa1pXdHZJLS1sZ2lVaFRpYVRsT2Jyc3NhUHZ1clFyaVZWaFdqamZXT0htaVMyT0g1UzFiRHpOWXZGQlBPeWpldHpnQlBNeDhJaGg3TG12Z3BXX2Q1Zm1lSHhzbFZRbTloWFjSAcYBQVVfeXFMTm1mZHVadm9xcG1KVjg5TkR6Rm9Bc01IaGR3YkRZSEh6TXFhYU8wVWpKeFBMa3hrVllTTmNGNU5SUk5UVzQzX2lmOExZeEY4TUVBM3gzWVdKQ0JOYWFTYUxMWThKa2JKTEJvcldHUGNHUHhHSE9ubFJiaVpyX3BDNlhOM3Y1Q2JWTEdPTkh1RHl2Qk1ZeWxsU09JUGhEdDRvUzJHanpYZ05TdkJZM28takNkVzYyYkRfUmtfcUhfeTFqLVcwbjR3?oc=5']",3
59,2,0.0,7060,2025-03-05T00:00:00,2025-04-07,Our deportation and immigration coverage: Everything you need to know in North Jersey - Bergen Record. Our deportation and immigration coverage: Everything you need to know in North Jersey Bergen Reco,['Google News'],"['https://news.google.com/rss/articles/CBMivgFBVV95cUxNV3BCLUcyRkQySzlYQ2xjYWlzQkc2YVRoQWJtQkV1d0dER2VqQlNiZUVJcHhqLWpsTVNkalJnUmhPWTZLQjk3MmQxQlVhSTFNdGRrd0ltWEpTaDRQLVBXNG5DOGZCTk8wbWM0UGFIaVJHWWttQkEzbFFSNkJtRE5jU2hhZmtVZjRrYXQwQUhDMTZPNlAzaHRfenNhdmdHblNqSjRRZVZiVGIzMnRjMGdBVWlhQjRlX1hNNzFmamlR?oc=5', 'https://news.google.com/rss/articles/CBMivAFBVV95cUxONV9GUkZzZGViVHAtcHF2QnZxQXpZYmJnQjVtRzBqOVdES3VqeTRiRk0ydC16N1BCWm53WlZKOXdidDZzYlB6eVcycFVqcS1pZFd3VVNGTnhfZEdOUUJkYS1lZVNXRENYLUNpbzk4ckFEZ3hILVdaMUY2aVc1ZDB5QmV4ZGIzN1NibjFJcVZlTjFYREhCRVhybGdrRGpWZjdDOWt5dE1YcU93WndVTEoyXzByNmhFcjV6S2ZmYw?oc=5']",1
66,2,0.0,7060,2025-06-03T00:00:00,2025-08-25,N.J. father detained by ICE for 5 months despite deportation stay - NJ.com. N.J. father detained by ICE for 5 months despite deportation stay NJ.com,['Google News'],"['https://news.google.com/rss/articles/CBMiogFBVV95cUxPVzh0QnAxdUV6Z3dOOXhOU0NiZEJpSC1sT2NoOTR3bEVUdUNfc21lQ2JuUW9pOERwd1FYaWswUC16eG1IZmRzRU5hQmRWMDJlWlBkeW1LZnpFN1hZMXdkQXQ5cHZQai1heW00bFVsejZzMXNhSTZVcjFIa01CMmlocXhaUmM1eUFjWjdtZFlxVERNd0ZaSGJTcGxPTnJXTHZJR1HSAbYBQVVfeXFMTWw0ZkRwb0JhSEpNbHVlLXJNTE0tVGhBLXVBYW1qSC16RGt4a3ltWUdSZVJ2THFCaEdzQVZVRHl1Nkl4U3JBcml1TEpKSm9WSjlIdmU1b0tfTFRla2NrVVViUHRjZU81RG10QkFCcFhhbFVaZ0x1ZjBMa2RrSE05MFZMSUcwZGxfUTl5YWxFbVJ4dERwT0NxcFJhN2JfUkp6cHptRVlldHFiZFB0WkN5NExiaFhjVWc?oc=5', 'https://news.google.com/rss/articles/CBMiqwFBVV95cUxNUmZ0QktBRy10MGttcWZkWmVidW84NmMwMThBTGd3a1M4SDNnenRZek1zM2JMdzhUUWJLRWpQTjVtUlZSTV95SEUzUUNaSlFudjZKV2FHVExoaHJUYy1pcFNhU0k1Ujgxa0RDM3lVQkxFNDF3UktPdE81N3VmYXo3M3FZUnJMMXlIV0l4RUhyUngxTXRMVngyQlM0Q3VsWTB2NTNHVHdrT25JR0E?oc=5']",1
42,2,0.0,7060,2025-03-28T00:00:00,2025-10-22,3rd U.S. Circuit Court of Appeals hears Mahmoud Khalil’s appeal against deportation proceedings - Columbia Daily Spectator. 3rd U.S. Circuit Court of Appeals hears Mahmoud Khalil’s appeal against depo,['Google News'],"['https://news.google.com/rss/articles/CBMi2wFBVV95cUxPcTg5dW9zbTZHUkRoSTVLZXZLQmI4Y1V2eGoyUVpVMWQwbHZ6S1ZRcl9YUWNKQVN5MzNZWGk1Z2xVWi13ZFJiVktRQVhEMHlLNEljVjQ2VFZndzJMc3lXWktGeE9jWlJBQTZzV3J1Z21QOXVmR3MzVjRYNTRhLUFvckxTSG5WZkNFRnJjenEzcnB1RGlyY3JEa1hFckhXVkFJVElDODVjZjF0RzNqNGJPbDNjSC12cjZON1g4bGtMTmtXbVZkS1hJV0dBbVlsaU1yTmsxNU8zOXQtSE0?oc=5', 'https://news.google.com/rss/articles/CBMi3wFBVV95cUxNdEg5ZUZSTl8yQlB6by1XTkdyYVZYMXAxWnRlTjN5WVRmREpsVlZOakU4eTVKVE9sYlhZd0ZWUDg0RTMtUTMzRjhXdHJzckFqLWNoWkYzVG9Mb0dwSkxmT0RabzJGM193NXkwZmtYNmhDQzNiUTR1WEZKaThacXJkcmFkRlRxcV9OOFg1YUUzUHcwYWd2VXRvaEhWbmVXZjF6aWx4S1FOeFZRcmtQNjM3cVhJcFBSNzhmUkVQZWw4VlJYbGl1ekJ2NzI5Vk1CWVhVTVFUSmNpYXEwdUl2cTA00gHkAUFVX3lxTFBDQVVxTTQyR29lbHNrYTJoS2NUczhtMDJISXg0VUNUMnR3RnpPdlV6cGNkcmZsUWpLNHUyUThBVFJBbDhndWxjZVV5azNfS3N4RE1kUUZ6R3luQXUyLUUyVG9aQzF6QnktQjdHYVJaa1ZaZEJIVkNxaWNCUGZxLTZuSFRzN2cwY0V0UGlSMC1Wd191QnhoNFVCcklCZE04Z2pOT0pyc3Vpd21kTFpZaGc1Z3QybHVnMmt1Ry1jN3h1MjIxOHF5dHZOaUZ0TVdZeGYxeFk1T3RRQW5rQkxwSWpmdWtoUg?oc=5']",2
22,2,0.0,7060,2025-06-15T00:00:00,2025-12-11,Trump orders Ice to expand deportation of migrants - BBC. Trump orders Ice to expand deportation of migrants BBC,['Google News'],"['https://news.google.com/rss/articles/CBMiWkFVX3lxTE80Qkl0N0pMMFNlejU0eUgxNmJWTy1lZk9ZZklBUVlVU0FLRTVBdGpZbnhtV09aNW9fcEk2eEpLeDBKZWNLRjkyejNsbVVUTkwySFN4Y2F4b0pKUdIBX0FVX3lxTE85a21ZMUJiNDVQMzZyanViZlZ3T01NQ2JVRkE0VktaWmJSZnRtSWdCV1BwNGM3ZzdSNDNmdHl6YkxINGlndXJ5T1hDT3VKUlJZOWg2a01OaWJjZEhmU284?oc=5', 'https://news.google.com/rss/articles/CBMiwAFBVV95cUxOU1l1djVxTDNLVkdOUzdDT1dJdFdJc21CUVhFTk83VmFMZlZhYlpoZzh1Y192NjZtMUtKUGtnWXRDcWpLQ01EY2lSQllOVmxvUmIyblhlbTBwTGtoY2xEVE5uSXZnTlc4UnhXaTlQUnRlZnRDdzVDNlBBZTdBM3RJTHV2Mm9qbmpHTFpqdHBNdmt5b3VHZVhzOVpVTl8ydU8zRWNaaHFrRkVuTDBlVkFVRGJiYlpRRUxTUDVYd1M1a1Q?oc=5']",1
33,2,0.0,7060,2025-03-19T00:00:00,2025-04-01,Judge rules Mahmoud Khalil’s deportation case must continue in New Jersey - The Guardian. Judge rules Mahmoud Khalil’s deportation case must continue in New Jersey The Guardian,['Google News'],"['https://news.google.com/rss/articles/CBMihAFBVV95cUxQUDJGQUdyamxRWlVERFVzckEtVFZlZEZhOXlrLWRqbXZKSEo2a3c0RHpMU1Z6ZjQ5OUNKT3RvT1VOajJwRTFQZzNnLU1yMFVBU0VycUpQLTh0MnlzaEQ0N25pYm5NQkUwQ2RmSWh6QnlqendQVHZQaGRSRV9rMmt1QXlqVjI?oc=5', 'https://news.google.com/rss/articles/CBMilgFBVV95cUxQMURpQmNVT3lQYTBPVWFYRDRGNm8wcGxoYk1HQUYxV0dLV2x4eUVMT3Q2VFM1RUZuTzRsOWVzSWVrR0plQWhNQ1NoV1h3eGpycUhQSmVrSVpMVktUSGRrYTV6blpBUnRSWU5NeHpSRElyRWk2ZHE4NERxMkxjdE1fbHZ4SExDckJBTjA3QS0wQzF1MmF3cGc?oc=5']",1
39,2,0.0,7060,2025-03-19T00:00:00,2025-03-19,Judge orders Mahmoud Khalil case to be moved from Louisiana to New Jersey - The Guardian. Judge orders Mahmoud Khalil case to be moved from Louisiana to New Jersey The Guardian,['Google News'],"['https://news.google.com/rss/articles/CBMikgFBVV95cUxNRkhoSU5RWlBfOGR3MnFPQlFndS1NWXl0ZmdaUEVyTnA3U1M1aE5VZVMyS0t3aHVySElqUmJlVEhmXzZDbl9QNC01TXQ1Wm5XQVZyX2ROYnNqUThEdEZfX3FyNEVCcnZnNlNudmNiWXg1VkVNOURyelgzOEMzb1YxRjZnS0pSRHVoN0tlR0VUd1d2UQ?oc=5', 'https://news.google.com/rss/articles/CBMiWkFVX3lxTE5seDJ2RkNEYWRBWW5sOXhBOUNHWEtsc2F5MEJLSGhoRTZoQ3Vld2xRYm9JOHNpUHVaSUxCVVhMaEJNRUpjaUlNSEJieWFHV2lCNnEwQ01IQ0gxUdIBX0FVX3lxTE1TUW1lelhVdFhHQnFDRVZPZGdQamxlMjNTUlNLTzU1c3JjWW9LZU51YWpRekg1NUVpTlE3Z3c5Zm5vb1RrdklvWWdvUkU3eHdwTkw3V1BjcWJhWEN0N2c4?oc=5']",1
40,2,0.0,7060,2025-04-01T00:00:00,2025-04-01,"Mahmoud Khalil's legal case will play out in New Jersey, not Louisiana, judge rules - CBS News. Mahmoud Khalil's legal case will play out in New Jersey, not Louisiana, judge rules CBS News",['Google News'],['https://news.google.com/rss/articles/CBMihwFBVV95cUxONjJzeWpWOWN2eDNhTnNkSXZEcE1TdDBkT2NMNjRNd3Jmak55aE1VNm8tU1ZjRmwyUVM4a2xqbHBaLW5ReFRFUnpmck82SDJVNWptWnVaRWFQX2cxbExnVHFJVHpRbGo1UHZMa25jdjNBUGNseDZJWGs0Q0dIbTFsbTkzTEQ2aTA?oc=5'],1
38,3,0.0,7060,2025-03-19T00:00:00,2025-06-21,Mahmoud Khalil arrives in New Jersey after release from ICE custody - CBS News. Mahmoud Khalil arrives in New Jersey after release from ICE custody CBS News,['Google News'],"['https://news.google.com/rss/articles/CBMimAFBVV95cUxQQ3Y1SjR3ck8zLVNVMng2X1hJdW56VzEyUTJKd1dmUHp1ZWx0bXZ5VFhGb2VPVk51QzhPMEpjNVpKVENRQm5KVFJjVkczZzY4UW4yVVZ4a3lwbFBGNmNCRmpMUnJzV2c4dEp3VGJMLUZGSmpIZmMtdGlpTEZsOFRwd2ljRjd2bWRQa1YyQ1M4VG1rcWlEekg5cA?oc=5', 'https://news.google.com/rss/articles/CBMiswFBVV95cUxQMEpvbWMzMEdLeGY3cFp2M0QyTWh3YlZMT2lrUndhWkRxOHFJaGpwQzFyRHJiakVoT3FrbHVZVF93UHZlM2xrcmppM0pyQ04yYWdnS3BWVWlsVEN5emQtanRKcURtMUgzeUM2UEZCbVoyd1o2ak1BWEJ6WDZQZ0VYUG1sV2RVZmlaUk1Ic2xKa282Q2hSZXJaamUwQWdjSF80bXFNa2NPLUZ1X1l3YjMxZWI0a9IBuAFBVV95cUxNVDlRNEJaZ0tCT05CRmE4ZFpDTURxS3RYdS1zV1BwaUxXUVhpWGtVZnFyX2VJazZUYkNwUVRKR19EUmRNa25JNm91NjVwVWtsMVd3RkhjMFVlaHEyMlVwYlBrMzNZY1h3bGtOTzhyR0FLRVBpMG50bkVBZE51YjU5eVowTUNmZDE1SUVZcGFPRF80ZHJKb29aYmU3eThyVER0YVZOOGxzUnJoRW4wSHl6Mm5aOHVTSjFm?oc=5']",1
